ncomp,PRESS_score_1,PRESS_score_2,PRESS_score_3,PRESS_score_4,PRESS_score_5,PRESS_score_6,PRESS_score_7,PRESS_score_8,PRESS_score_9,PRESS_score_10,PRESS_score_11,PRESS_score_12,PRESS_score_13,PRESS_score_14,PRESS_score_15,PRESS_score_16,PRESS_score_17,PRESS_score_18,PRESS_score_19,PRESS_score_20,PRESS_score_21,PRESS_score_22,PRESS_score_23,PRESS_score_24,PRESS_score_25,PRESS_score_26,PRESS_score_27,PRESS_score_28,PRESS_score_29,PRESS_score_30,PRESS_score_31,PRESS_score_32,PRESS_score_33,PRESS_score_34,PRESS_score_35,PRESS_score_36,PRESS_score_37,PRESS_score_38,PRESS_score_39,PRESS_score_40,PRESS_score_41,PRESS_score_42,PRESS_score_43,PRESS_score_44,PRESS_score_45,PRESS_score_46,PRESS_score_47,PRESS_score_48,PRESS_score_49,PRESS_score_50,PRESS_score_51,PRESS_score_52,PRESS_score_53,PRESS_score_54,PRESS_score_55,PRESS_score_56,PRESS_score_57,PRESS_score_58,PRESS_score_59,PRESS_score_60,PRESS_score_61,PRESS_score_62,PRESS_score_63,PRESS_score_64,PRESS_score_65,PRESS_score_66,PRESS_score_67,PRESS_score_68,PRESS_score_69,PRESS_score_70,PRESS_score_71,PRESS_score_72,PRESS_score_73,PRESS_score_74,PRESS_score_75,PRESS_score_76,PRESS_score_77,PRESS_score_78,PRESS_score_79,PRESS_score_80,PRESS_score_81,PRESS_score_82,PRESS_score_83,PRESS_score_84,PRESS_score_85,PRESS_score_86,PRESS_score_87,PRESS_score_88,PRESS_score_89,PRESS_score_90,PRESS_score_91,PRESS_score_92,PRESS_score_93,PRESS_score_94,PRESS_score_95,PRESS_score_96,PRESS_score_97,PRESS_score_98,PRESS_score_99,PRESS_score_100
143,124450.11561791206,126471.13133305112,124666.66555551547,126515.2000078189,129668.33712384029,126715.61657044382,127065.27187492242,127959.0370009447,124974.1358924724,128430.9283731714,126113.54594822867,124416.86447197234,130749.17433510402,128848.03819599183,121686.28574021695,127481.32923237156,128045.82883911833,120257.35883834213,127429.0500774117,125772.34482916602,125470.61412960876,124458.33760136682,125811.61345072906,126895.17274618603,121189.14028010337,129625.07348367746,126207.29350829875,125738.2970557687,125771.90913263898,122475.08112980693,124078.43145021495,127932.60464272922,125505.79814079759,124444.07131700176,125203.7632786867,125548.49892626787,126677.74364589408,123002.75811784854,130139.40346328188,125212.98411206246,124139.26854978927,127651.81771797914,127894.4020157771,126831.30100496727,124220.13588536417,131544.71512288955,128954.85700763343,122289.13605221361,126423.55241774101,129450.56003498967,126366.72362830726,125458.62100460652,126071.49201432688,129121.10438239813,128544.79588688673,126218.47096037828,124740.9916126783,125079.16672983901,126747.00900025,127622.2906914753,124636.45415467281,125385.23745094439,124313.520835256,129244.6973275017,126018.79866973718,123425.00154764063,124801.20538237499,131825.11757427192,128358.28233469417,128384.8206278757,126148.10616461847,127235.69567793747,126538.73292384895,129148.68195893755,126778.6580384447,122191.07626110679,126514.13772254183,130094.72287954207,130201.92735241965,126294.30483021415,128833.07827411828,126613.52955136291,129006.1126061831,124220.93495063826,124017.66755482455,124461.18040665088,127819.37063738388,126839.88351089146,121582.53101496096,128322.98638693937,120637.52243006582,123591.41697517128,127875.49760100596,125674.50575881515,121255.01366011187,126534.7612027645,128524.008407368,127732.68054965282,125816.40674699066,129207.52718677705
144,124450.12740589972,126471.12836751572,124666.64483074812,126515.1861316377,129668.34134216771,126715.60101520854,127065.2988746538,127959.03207915726,124974.13512236145,128430.92044330554,126113.55912908589,124416.85412492053,130749.182917623,128848.05173399279,121686.29720098025,127481.32292385434,128045.81383730627,120257.3625994385,127429.04649675041,125772.365789441,125470.63232797444,124458.32591121002,125811.6181012158,126895.16868107519,121189.14989306203,129625.07211844051,126207.27560094245,125738.28802589496,125771.89501444642,122475.08080402264,124078.42695449464,127932.60112566539,125505.79499938912,124444.05669003256,125203.77339947541,125548.50006863306,126677.73427701415,123002.73910999432,130139.39814028816,125212.98869466668,124139.25092264017,127651.83264976114,127894.39706772473,126831.2868008239,124220.14778812526,131544.7081691466,128954.85761104635,122289.13186635703,126423.54887928753,129450.55413064786,126366.72023736036,125458.62345859678,126071.48452670616,129121.10752573542,128544.76508313615,126218.46136551246,124740.96818775748,125079.1287100985,126746.99820067415,127622.27211959043,124636.44940351602,125385.25493807122,124313.50964279499,129244.67884157863,126018.77960799649,123425.0126616579,124801.20690003202,131825.14936359855,128358.2677538172,128384.83680285623,126148.09771004066,127235.69340795535,126538.74450588938,129148.70043377359,126778.66916520149,122191.05647261329,126514.12512748333,130094.73782611225,130201.93830410508,126294.310739479,128833.08088179366,126613.51832228564,129006.11710643445,124220.9022124332,124017.65935353535,124461.20684612267,127819.38632236543,126839.88440605649,121582.52991687268,128322.98552046524,120637.51374357643,123591.41308548811,127875.49482502234,125674.48466778256,121255.00515577116,126534.74129051289,128524.00639161827,127732.69899117625,125816.4084704747,129207.52713641287
145,124450.13099994606,126471.13324764915,124666.64294393825,126515.18890214866,129668.3361037577,126715.5959713471,127065.29806861575,127959.03877684571,124974.1245112065,128430.92749626296,126113.55925915913,124416.85422273842,130749.19223362886,128848.0489788257,121686.29629837675,127481.32388845907,128045.81285595702,120257.3665335486,127429.05159321977,125772.36362408151,125470.63484020255,124458.32412635715,125811.61893541638,126895.15965642453,121189.15399535588,129625.07202051596,126207.27234858033,125738.28264640298,125771.89777304498,122475.0750039095,124078.41830129664,127932.60051987157,125505.79466288257,124444.05724293759,125203.77083937748,125548.49565328783,126677.73081157812,123002.73983144814,130139.39863189694,125212.99071756922,124139.23948904246,127651.83433439405,127894.38719369113,126831.28662406042,124220.1479582084,131544.70563729564,128954.85687306737,122289.12802487766,126423.54804777005,129450.5499150636,126366.71556133038,125458.61606772407,126071.48868190567,129121.1029908089,128544.7648727181,126218.4561967361,124740.96968383464,125079.12781195171,126746.99647618266,127622.271583086,124636.45251640514,125385.25305954364,124313.5045422584,129244.6774279844,126018.77380732582,123425.00430284953,124801.20461937225,131825.13716210108,128358.27940447637,128384.83579476977,126148.09605533043,127235.69242452935,126538.74561951097,129148.70029944455,126778.67431380866,122191.06136603102,126514.12491900362,130094.73259835395,130201.93450548669,126294.30735357007,128833.08805068815,126613.52161849769,129006.11377254286,124220.9076241141,124017.66134785113,124461.20162767157,127819.37802700177,126839.8724819884,121582.51870352105,128322.9926316328,120637.50940111831,123591.40589430134,127875.49297837338,125674.48365185485,121255.0045367252,126534.74473729447,128524.00433762,127732.68960713819,125816.4025943953,129207.53068123508
146,124450.13050524714,126471.1341261348,124666.64093095232,126515.18904139215,129668.34099363658,126715.59565485257,127065.29740032456,127959.04299332348,124974.12541272657,128430.93174928756,126113.55893081168,124416.85273738758,130749.19305896592,128848.0492581943,121686.30101292866,127481.32355920863,128045.8104992946,120257.36358002125,127429.04857882671,125772.36434915819,125470.63297619892,124458.3252856966,125811.61975229293,126895.15933035917,121189.15235924313,129625.0719025545,126207.27018398409,125738.28170335028,125771.89339486876,122475.07462231332,124078.41796774996,127932.6003713466,125505.79427464903,124444.05473774507,125203.77000980056,125548.49511905265,126677.72673494963,123002.73361730468,130139.39892408802,125212.99008946354,124139.23864348375,127651.83539757182,127894.38871387194,126831.28482489858,124220.14688442597,131544.7082564968,128954.8595645822,122289.12569895643,126423.54541475246,129450.54830903481,126366.71215618879,125458.61395053756,126071.4908868119,129121.10232358046,128544.76238083563,126218.45344778759,124740.97093736561,125079.12668205344,126746.994704741,127622.2705286172,124636.45209092594,125385.2541227857,124313.50654306493,129244.6755998155,126018.77017627153,123425.00092503075,124801.20415733862,131825.13879658567,128358.28017086932,128384.83643341313,126148.09744327876,127235.69139299501,126538.74423394309,129148.70172238533,126778.67200329475,122191.06430592388,126514.12655897668,130094.73288527966,130201.93405202749,126294.30442299825,128833.09064432641,126613.52307274322,129006.11286564913,124220.90630062274,124017.66333708235,124461.20395299033,127819.3810036524,126839.8750173632,121582.51803240887,128322.99639013706,120637.50933144495,123591.4026244107,127875.4922774352,125674.48351731776,121255.00372095802,126534.74403228392,128524.00462911002,127732.68566458089,125816.40155504225,129207.53126273118
147,124450.13076334322,126471.13425144058,124666.64071543202,126515.18874072864,129668.34092337545,126715.59539251722,127065.29797032298,127959.04363176473,124974.1253290619,128430.93177305374,126113.55912970049,124416.85297888899,130749.19284158685,128848.0489573942,121686.30121970063,127481.32336698846,128045.81050721394,120257.36376592761,127429.04782991693,125772.3649099749,125470.63304874781,124458.32534028523,125811.61972086426,126895.15917510982,121189.15245275862,129625.07181947144,126207.27019850924,125738.28211779046,125771.89267663326,122475.07462993613,124078.41795407566,127932.60042248,125505.79450596326,124444.05488134242,125203.76993474289,125548.49469767252,126677.72649648336,123002.7334666682,130139.39891716946,125212.9902563941,124139.23838791196,127651.83535989642,127894.3886382815,126831.28483619794,124220.14678869786,131544.7087141679,128954.85965976791,122289.12595544415,126423.5454210398,129450.54842340111,126366.7121597077,125458.61365055689,126071.49127311533,129121.10197644128,128544.76243158971,126218.4537167339,124740.97073842784,125079.12712113024,126746.99459927971,127622.27046104503,124636.4519740621,125385.25460006567,124313.5064951398,129244.67542627179,126018.77002371868,123425.00079097933,124801.20389149008,131825.13911332592,128358.28011912905,128384.83653134036,126148.09771130666,127235.69151296275,126538.7441560987,129148.70148294416,126778.67212130285,122191.06395744713,126514.12651519095,130094.73289276371,130201.9337765981,126294.30473359095,128833.09062614536,126613.52293660666,129006.11309224876,124220.90663802414,124017.66312645974,124461.20414291715,127819.3814024383,126839.87513924268,121582.51788590595,128322.99638436316,120637.5095535143,123591.40265498761,127875.49250296928,125674.48360411348,121255.0033669513,126534.74410643688,128524.00458443566,127732.68571640467,125816.40147654514,129207.53131350336
148,124450.13036943141,126471.13407729605,124666.64064161433,126515.18851479841,129668.34059549996,126715.59504279341,127065.29796260747,127959.04359168778,124974.125284096,128430.93157172864,126113.5590764622,124416.85268619831,130749.19287781988,128848.0488360054,121686.30106623907,127481.32324159752,128045.81042943356,120257.36331717868,127429.04730240832,125772.36470392227,125470.63301500608,124458.32513793488,125811.61952790809,126895.15897018676,121189.15223519798,129625.0713798443,126207.27028158988,125738.28167380662,125771.89247131298,122475.07447721976,124078.41785155839,127932.60019996094,125505.79450402196,124444.05483342653,125203.76987127698,125548.49427806668,126677.72637592434,123002.73350761544,130139.39893590445,125212.9901829362,124139.23834979135,127651.8352493771,127894.3885441193,126831.28484197152,124220.14660961242,131544.70843778428,128954.85944890376,122289.12593846825,126423.54543549159,129450.5484124985,126366.71190893871,125458.61312284981,126071.49115812138,129121.1017839344,128544.76231454019,126218.45355026581,124740.97075824978,125079.12666893209,126746.99444850994,127622.27041544185,124636.451870669,125385.25475069071,124313.50635080328,129244.67539871979,126018.77011012455,123425.000678944,124801.2036226906,131825.13906868198,128358.27994559624,128384.83654436526,126148.09749403328,127235.69127956468,126538.74436694162,129148.70125631419,126778.67205071414,122191.06391317362,126514.12652896758,130094.73280829062,130201.93375146986,126294.30464467403,128833.09045661867,126613.52273945282,129006.11268172809,124220.90661344663,124017.66296091926,124461.20413565589,127819.3814028477,126839.87491841105,121582.51799224032,128322.99638198726,120637.5095336747,123591.4022999014,127875.49244314102,125674.48359960045,121255.00334516857,126534.74402300447,128524.00462026295,127732.68566301292,125816.4013431563,129207.53116930647
149,124450.13035274271,126471.13409077376,124666.64066391645,126515.18852598456,129668.34063107666,126715.5950605748,127065.29795295393,127959.04361491266,124974.12526235537,128430.93156134553,126113.55905908445,124416.85268477352,130749.19287667978,128848.04885682918,121686.30105047439,127481.32325131574,128045.81042672273,120257.36334365624,127429.04735306793,125772.36467555497,125470.6330216671,124458.32513575304,125811.61952218172,126895.15900038337,121189.15227498037,129625.07142303752,126207.27029088746,125738.2816576933,125771.89249101507,122475.07444839335,124078.41785735163,127932.6001489679,125505.79450440776,124444.05486600884,125203.76982642063,125548.49428518806,126677.7263840521,123002.73350371726,130139.3989550267,125212.99018846595,124139.23827979075,127651.83523441499,127894.38852942592,126831.2848302593,124220.14660649691,131544.70845626644,128954.85946538558,122289.12595654778,126423.54546898953,129450.54840192728,126366.71193505284,125458.61312904842,126071.49115943765,129121.10174681118,128544.76229463599,126218.45356149797,124740.97074976543,125079.12662761364,126746.99442778807,127622.27040818866,124636.45184918915,125385.25464537158,124313.50635509574,129244.67542604181,126018.77015040195,123425.00066329192,124801.20361048798,131825.13910643972,128358.27993547701,128384.83653205761,126148.0974418633,127235.69126931307,126538.7443802619,129148.70125957258,126778.67201268357,122191.0639232029,126514.1265284294,130094.7328333789,130201.93373953644,126294.30463219769,128833.09046335047,126613.52272673836,129006.11268621116,124220.90656835254,124017.66293946271,124461.20412435266,127819.38139687004,126839.8749294204,121582.51799786315,128322.99639185636,120637.50952866813,123591.4022849502,127875.49245177297,125674.48359453755,121255.00336667828,126534.74402006133,128524.00461177027,127732.68563720625,125816.40134879238,129207.53114929047
150,124450.13035341118,126471.134091036,124666.64066348558,126515.18852445082,129668.34062651658,126715.59506030453,127065.29795154968,127959.04361562847,124974.12526329454,128430.93156223532,126113.55905991583,124416.85268392546,130749.19287549713,128848.04885741399,121686.30104927736,127481.32325254663,128045.81042775912,120257.3633411199,127429.04735282806,125772.36467510508,125470.63302408275,124458.32513500005,125811.61952077088,126895.15900050294,121189.15227978298,129625.07142226817,126207.27029072685,125738.28165612661,125771.89249184186,122475.07444750582,124078.41785614024,127932.60015059149,125505.79450038988,124444.05486795965,125203.76982542266,125548.49428796754,126677.72637541938,123002.73350261485,130139.39895732072,125212.99018718029,124139.23828200312,127651.83523339838,127894.38853449575,126831.28483166668,124220.14660499492,131544.70845744995,128954.85946601286,122289.12595631156,126423.54547133492,129450.5484026829,126366.71193498929,125458.61312682422,126071.49116171061,129121.10174850581,128544.7622997859,126218.45356154333,124740.97075260141,125079.12663217494,126746.99443080631,127622.27040834463,124636.45185019693,125385.25464567658,124313.50635547665,129244.67542877095,126018.77014909234,123425.00066284431,124801.20361069601,131825.13910903226,128358.27993534249,128384.83653173274,126148.09744380928,127235.69126754164,126538.74437844129,129148.70126215219,126778.67201359378,122191.0639238166,126514.12653067178,130094.73283322663,130201.93373993057,126294.30462923221,128833.0904618972,126613.52272226146,129006.11268721239,124220.90656794043,124017.66294545375,124461.20412467353,127819.38139819904,126839.87493033824,121582.51800011376,128322.99639447845,120637.50953242122,123591.40229113362,127875.49245039781,125674.4835931253,121255.00336709656,126534.74402095446,128524.00461128485,127732.6856367029,125816.40135313435,129207.53115306789
151,124450.13035333985,126471.13409079312,124666.64066373672,126515.18852316699,129668.34062710038,126715.59506011155,127065.29794997342,127959.04361761191,124974.12526271172,128430.93156186605,126113.55906097784,124416.8526860144,130749.19287972638,128848.04885785398,121686.3010491801,127481.32325263951,128045.8104278793,120257.3633417454,127429.04735331173,125772.36467608166,125470.63302452743,124458.32513498126,125811.61952151675,126895.15899968838,121189.15228076545,129625.0714238059,126207.27028998893,125738.28165627332,125771.8924907814,122475.07444734032,124078.4178560221,127932.60015105263,125505.79450107038,124444.05486751722,125203.76982493841,125548.49428664726,126677.72637749134,123002.73350108677,130139.39895704048,125212.9901869504,124139.238281662,127651.83523438979,127894.38853445215,126831.28483281081,124220.14660601849,131544.7084571562,128954.85946550823,122289.12595484134,126423.5454717582,129450.54840335916,126366.71193347323,125458.61312679376,126071.49116293722,129121.10174852816,128544.76229859746,126218.45356346905,124740.9707511951,125079.1266275036,126746.9944306009,127622.2704084051,124636.45185035098,125385.25464544717,124313.50635537639,129244.67542830079,126018.7701463544,123425.0006624654,124801.20361044521,131825.13910908886,128358.27993661523,128384.8365325068,126148.09744358546,127235.69126931662,126538.74437650427,129148.7012614704,126778.67201267605,122191.06392847662,126514.12653204854,130094.73283445969,130201.93373889638,126294.3046307466,128833.09046027677,126613.52272319858,129006.1126849906,124220.9065667534,124017.66294360391,124461.20413346497,127819.381397783,126839.87493161595,121582.51800008274,128322.99639514042,120637.50952822735,123591.40228562236,127875.49245083012,125674.48359533821,121255.00336556416,126534.74402091981,128524.0046150943,127732.68563650643,125816.40135364137,129207.53115242858
152,124450.13035402661,126471.13409182195,124666.64066217732,126515.18853377594,129668.34062713911,126715.59506050096,127065.29794235007,127959.04361732674,124974.1252624268,128430.93156281668,126113.55906063406,124416.85268559423,130749.19286945988,128848.04885637827,121686.30105037153,127481.32325238152,128045.81042416769,120257.36334191791,127429.04735265442,125772.36467395266,125470.6330210543,124458.3251354259,125811.6195223569,126895.15900000132,121189.15227912436,129625.07142165164,126207.27029056306,125738.28165653588,125771.8924919535,122475.07444802634,124078.41785557978,127932.60015064207,125505.79450118405,124444.05486285429,125203.76982566464,125548.49428577875,126677.7263776911,123002.73350216317,130139.39895536237,125212.99018721744,124139.23828027715,127651.83523343582,127894.38853313136,126831.28483387321,124220.14660728976,131544.70845654304,128954.85946684165,122289.12592599538,126423.54547141412,129450.5484032212,126366.7119314016,125458.61312646783,126071.49116318522,129121.10174768633,128544.76229780765,126218.45356254211,124740.9707499973,125079.12662165628,126746.99443077605,127622.27040844374,124636.45185015071,125385.25463976897,124313.5063552591,129244.67542901193,126018.77014568225,123425.00066180088,124801.2036094016,131825.1391095732,128358.27993657536,128384.83653206952,126148.09744352213,127235.69126908577,126538.74437893143,129148.70126019389,126778.6720125644,122191.06392196796,126514.1265299482,130094.73283413661,130201.93373828559,126294.30463086849,128833.0904579186,126613.5227223175,129006.11268453911,124220.9065656096,124017.66294782597,124461.20413227627,127819.38139754477,126839.87492853406,121582.51799872298,128322.99639440155,120637.50952863593,123591.4022839865,127875.49245077372,125674.48358513182,121255.00336590491,126534.74401165074,128524.00461140407,127732.6856354939,125816.40135342436,129207.5311522377
153,124450.13035007988,126471.13408430315,124666.64065755218,126515.18858937273,129668.34062887446,126715.59506926936,127065.29796901565,127959.04362132614,124974.12526114688,128430.9315710967,126113.5590604161,124416.85269224411,130749.19290870859,128848.04884088243,121686.30105128659,127481.32325499628,128045.81041235966,120257.36333183874,127429.047354057,125772.36469521726,125470.63299404352,124458.3251378243,125811.61953280563,126895.1589998545,121189.15232598063,129625.0714209815,126207.2702542448,125738.28165827219,125771.8925557147,122475.07446009453,124078.41786562756,127932.60015044626,125505.79452237827,124444.05486125412,125203.76982529857,125548.49429152187,126677.72638532994,123002.73348878068,130139.39895796953,125212.99018706603,124139.23828694853,127651.83523529628,127894.3885492641,126831.28484361857,124220.14662731477,131544.70846297068,128954.85945411527,122289.12590834408,126423.5454717585,129450.54840338955,126366.71195988494,125458.61312729513,126071.49116541412,129121.10175069942,128544.76229605655,126218.4535715527,124740.97062103948,125079.12656065656,126746.99443150312,127622.2704140898,124636.45186025527,125385.25467771813,124313.50635812334,129244.67543035815,126018.77015667889,123425.00067662128,124801.20365335788,131825.13907855912,128358.27993363913,128384.83653217331,126148.09744432842,127235.69127050991,126538.74437885112,129148.70126326404,126778.67201313295,122191.06387604274,126514.12655526011,130094.7328344511,130201.93374332458,126294.3045961601,128833.09048486743,126613.52272370353,129006.11268561015,124220.90656266335,124017.66294380632,124461.20416225337,127819.38139988121,126839.87496731576,121582.51801318751,128322.99640295518,120637.50952292603,123591.40228383544,127875.49245086676,125674.48358445583,121255.00337506569,126534.74402787544,128524.0046293019,127732.68563934849,125816.40135476054,129207.53114797744
154,124450.13031971104,126471.13404883823,124666.64053349424,126515.18611104373,129668.34065885829,126715.59515481925,127065.29791850648,127959.04357648932,124974.12515511605,128430.9315861699,126113.55914100877,124416.85276816892,130749.192307924,128848.0489738413,121686.30082411281,127481.32329833103,128045.80988869455,120257.36320542879,127429.04738219694,125772.36491213116,125470.63314601575,124458.32511850068,125811.61955450792,126895.15904040141,121189.15236073831,129625.07147674328,126207.2697722571,125738.28163918741,125771.89075785375,122475.07439983537,124078.41864276087,127932.6001195481,125505.79452368693,124444.0543364505,125203.7698068876,125548.49423320012,126677.72644990607,123002.73350720825,130139.39896352025,125212.99012705991,124139.2380366193,127651.83510505309,127894.38735021808,126831.28468067694,124220.14709942517,131544.70855148375,128954.85939557738,122289.12612504295,126423.54548652304,129450.54839315248,126366.71039640554,125458.61317502882,126071.49106472346,129121.1017706802,128544.76229086828,126218.45344118543,124740.96992178826,125079.12646058298,126746.9943819454,127622.27025357226,124636.45215021452,125385.25577236922,124313.50611184064,129244.67551762088,126018.77025635226,123425.00021387663,124801.20376608876,131825.13907370158,128358.28001433989,128384.83647386267,126148.09737061692,127235.69140767216,126538.74497333406,129148.70103804051,126778.67199546692,122191.06498117145,126514.12609569277,130094.73282053776,130201.9334958013,126294.30597997701,128833.09200115099,126613.52273033565,129006.11270249575,124220.9066701257,124017.66468341474,124461.2030376092,127819.38143530418,126839.8744294541,121582.51762972272,128322.99641497503,120637.50955518486,123591.40244499457,127875.49246928266,125674.48670752384,121255.00361251165,126534.74406377829,128524.00416832525,127732.68547602341,125816.40120078801,129207.53118512008
155,124450.12757835748,126471.13473712667,124666.63656678343,126515.18965023247,129668.34084887957,126715.59335770778,127065.29755661092,127959.04302444178,124974.12374832337,128430.92762604123,126113.56029893161,124416.85335915146,130749.17642352605,128848.04636306255,121686.30419908726,127481.32359079714,128045.79953343753,120257.35462536066,127429.04495377802,125772.36268343858,125470.64030711292,124458.32477743586,125811.61916636379,126895.1589938479,121189.15549968102,129625.0658007109,126207.26766185691,125738.28138472213,125771.91204593581,122475.07324932027,124078.40393790933,127932.60028696216,125505.79118137166,124444.0468389418,125203.76888731171,125548.4941835718,126677.72561771939,123002.7331844742,130139.39916355973,125212.98995089352,124139.2134696026,127651.83412044482,127894.37982527417,126831.28477287269,124220.14778921692,131544.71053867374,128954.86038629772,122289.12030616181,126423.5455364421,129450.54840750825,126366.7062367018,125458.61416011745,126071.48872575621,129121.10139737207,128544.7622285544,126218.450267004,124740.93807242982,125079.11943441533,126746.99463229494,127622.27239672802,124636.45253304954,125385.25878803391,124313.5015734712,129244.6749519656,126018.76911498231,123424.99364467751,124801.20194777416,131825.1368478401,128358.2788593081,128384.8357939223,126148.09126550169,127235.69094123953,126538.74095247049,129148.69294614994,126778.67145051813,122191.00827132753,126514.13049628667,130094.73265164137,130201.92697989827,126294.31419011205,128833.1200840599,126613.52293632882,129006.11118502406,124220.90106804969,124017.7325877671,124461.19570217282,127819.381576099,126839.86783382166,121582.51833761051,128322.99680767895,120637.50247752285,123591.40433540035,127875.49236113703,125674.47958009808,121255.00193727337,126534.74107914013,128524.0066246718,127732.68147051943,125816.39818213265,129207.53472961343
156,124450.17707435376,126471.09759091813,124666.61740049525,126515.15300594398,129668.32492328048,126715.63414024119,127065.32828974671,127959.05473591569,124974.12715169348,128430.94203392326,126113.55782758346,124416.89008750486,130748.72873170934,128848.05003260581,121686.3271557441,127481.34882660446,128045.93969817163,120257.63650758544,127429.03463108654,125772.41164143161,125470.78327294133,124458.30952063344,125811.65066539097,126895.15457349538,121189.19687890171,129624.96117317335,126207.07982509083,125738.27716161284,125771.78684850628,122475.08828446019,124078.19744308267,127932.60548662952,125505.91999056899,124443.98265073117,125203.78783122949,125548.4849081467,126677.6516450677,123002.7701698363,130139.3965740407,125212.99469900873,124139.01615377574,127651.84852024795,127894.52905398098,126831.28244471637,124220.20061865401,131544.6686944676,128954.93144841725,122289.1916612091,126423.53762531758,129450.55196089097,126366.78043744848,125458.63269084916,126071.49886841571,129121.09846117138,128544.7703550577,126218.44978343353,124741.02852836576,125079.24960336009,126747.00331239137,127622.31558784012,124636.4468520631,125384.98628920158,124313.5120012208,129244.63069967413,126018.80289030558,123424.88707660345,124801.23867537838,131825.09131102392,128358.29133449784,128384.84865328194,126148.10195413898,127235.68335435071,126538.82562428812,129148.66720029822,126778.69718026888,122191.7075391745,126514.264172063,130094.73236201658,130202.03580535464,126294.64880622426,128833.75952770367,126613.52657553347,129006.07111451839,124220.99995425141,124018.08902124301,124461.4605406638,127819.39598012068,126839.62042640737,121582.55818575155,128322.9809350024,120637.64871824656,123591.35074533618,127875.51141609887,125674.39903703064,121254.92934600133,126534.78166066018,128523.90158199804,127732.70386883686,125816.39446675153,129207.61341021024
157,124449.45469351781,126472.56088332235,124665.76499960267,126518.4431551208,129668.20470637205,126716.34530932561,127065.46553770297,127959.48365765394,124973.93869030116,128427.74468597466,126113.62134952912,124417.35691705493,130757.85314267033,128847.4192214802,121687.59811092139,127480.5349810987,128043.6303298704,120260.38928291055,127429.20013777963,125768.89651494357,125471.19361823465,124458.44941921945,125817.08425079571,126895.64087222704,121190.10669619455,129624.4784581726,126207.64066202058,125738.12129096371,125783.98149906237,122475.92050797692,124086.87497964562,127932.69650200431,125505.6136667189,124450.17004036962,125204.23641338683,125548.8230344534,126677.09057572257,123002.99830438799,130139.44588032868,125212.99606525927,124143.14022174611,127651.83100787329,127898.89201248855,126830.83959568922,124220.45159956544,131545.74864143666,128953.73263586679,122288.42852498771,126423.75621488257,129450.57478250595,126369.95881504328,125458.7380391998,126070.82632894619,129121.40975061058,128544.75257853506,126218.32227364024,124739.0433623842,125078.04397583708,126747.39644773671,127622.3393982643,124634.00761197523,125402.60674755192,124313.41024503604,129244.31289527632,126018.0956877371,123424.60596883614,124802.12091918869,131825.21163984865,128358.62075923706,128385.59839436313,126147.99048777064,127235.52553689042,126542.90348298338,129147.35984169683,126779.06913540605,122188.31810582575,126515.17768164206,130095.04308495062,130203.05520582193,126265.30708639766,128838.14875076863,126613.55596956,129006.52557560315,124222.38249346396,124031.92515134608,124462.73537569994,127819.27917693106,126842.17332773918,121582.77099591776,128323.18370655975,120632.47489549927,123590.6263175962,127875.25443414591,125679.38340189405,121259.89594602787,126534.94660132227,128528.4441074458,127734.45484728302,125816.88685795137,129208.99149632329
158,124567.92336113309,142146.36673700417,124696.24706491799,131254.2592793731,129661.86770540789,133883.6498007749,127143.99579504784,128245.92315812293,124951.61153706079,135672.24826129503,126218.58740010447,124471.01488454141,186978.10431254303,129374.70087567277,122263.60494665748,127838.47767345891,133474.4777599575,139071.87155370184,128354.52607847392,128659.10032103937,142683.4934498402,124529.1691998905,193017.17664883158,126990.09553701081,121625.54110838904,130627.4511933257,157757.572852359,125741.33295129458,262984.2035838166,122704.88807045872,130284.8817306465,127928.97431197556,126938.90132786139,164775.24166709738,125200.6724124861,125623.72455818628,126805.66359207951,132625.67268810523,130138.58111760147,125212.86152200002,314091.8290301364,129126.27820702967,153361.5383614165,126969.16513978773,124427.55392269195,131774.28442806756,130892.04344560675,122659.33544568754,126423.63576450029,129450.26538353052,138139.42132896325,125479.38450795355,126074.22493899232,129119.94052333185,128575.58124002884,126400.52271212306,213858.47572536403,128925.02037287777,126755.5518630844,156978.9203466502,126981.38942963291,532598.4768296733,124541.93170426541,130032.18978057778,126293.68547025489,131520.92302071388,130366.77048680908,132803.12675632176,128451.8242288942,128402.29252469796,126821.87351920325,127297.0645667818,136966.38994843967,129564.60367710455,126757.92901009019,134133.26124536386,132013.1427553505,130110.92690393004,132308.76745178548,1236100.5386894003,380180.7874749503,126595.69140333765,129005.19944554826,127635.901467291,227681.31902913892,127654.71466265706,127810.2294838095,129364.31409290113,121657.38694218583,128281.61596048172,120890.48635363337,125702.97555305331,128003.72384404342,235644.2887356482,125939.53428345498,126561.52138567284,146781.95910823043,131167.179952221,125822.69362037556,130981.57103781133
